,WER,CER,BLEU,WordNet_first,WordNet_all,GloVe,BERT,Sent2Vec
count,37118.0,37118.0,37118.0,37118.0,37118.0,37118.0,37118.0,37118.0
mean,0.2933510544418064,0.19623853872311178,0.37753558189151337,0.4507337071357649,0.36145857745174237,0.8459924705116998,0.9446556988805075,0.004330388404755315
std,0.4086843011083789,0.2648361394834663,0.41075687857411786,0.3002684072812118,0.24695207066973343,0.3140775415482437,0.08551730109468537,0.008269550352721358
min,0.0,0.0,0.0,0.0,0.0,-0.6867603063583374,0.3318697810173034,0.0
25%,0.0,0.0,9.047424648113057e-155,0.3237393844241269,0.2839255827040429,0.9076456427574158,0.9267630875110626,0.0
50%,0.1612903225806451,0.106060606060606,1.2213386697554703e-77,0.425,0.3439818861693861,0.9947748184204102,0.9821549654006958,0.00040844082832329996
75%,0.4285714285714285,0.2727272727272727,0.7788007830714049,0.5909090909090909,0.4452075702075703,1.0,0.9999998807907104,0.005697160959243725
max,11.0,8.0,1.0,1.0,1.0,1.000000238418579,1.0000004768371582,0.1618828177452087
